key, value
227678, -2.1141782782949896e-6
222, -0.04717418663337211
2566, -1.7291317106683055e-6
498, 0.0026162311087081333
27448, -1.5480078857672869e-6
3522, -7.23427658235823e-5
3293, -8.773234372701146e-7
11851, -4.767030994442897e-6
12096, -1.8609821840433127e-5
207, -0.002040402104052716
26513, -4.9198744018583755e-6
4928, 2.9533643405930376e-6
9202, -5.433087806570672e-6
229368, -1.8186240274775704e-6
59664, 1.1075116277223894e-6
39464, 2.8202552013403085e-6
1151, -2.9541027599966475e-6
14132, 1.826143429303844e-5
6503, 4.487603679602399e-5
11875, -1.0370348552768674e-5
36852, 1.8186240274775704e-6
38693, 3.590860448591509e-6
12635, 4.772302737463227e-6
39783, 4.7547302607287936e-6
57109, -3.590860448591509e-6
3252, 0.0001717117697065672
120829, -2.1141782782949896e-6
120149, -3.590860448591509e-6
4693, -2.936888533430756e-5
155221, -3.590860448591509e-6
243418, -3.590860448591509e-6
50602, -3.590860448591509e-6
326, -3.1123740167381236e-5
38862, 1.3589793745011968e-6
219773, 2.1141782782949896e-6
2064, 8.226924348916605e-6
47869, -2.457668126927157e-5
9476, -2.8202552013403085e-6
240318, 2.1141782782949896e-6
19192, -1.8186240274775706e-6
1487, -2.0673550384151267e-6
2319, -3.839475945727952e-5
12126, 0.00020649009396976023
27501, -2.4253347697357982e-5
106164, 1.8186240274775704e-6
2469, 0.001861907641872566
121434, -3.590860448591509e-6
218538, 3.590860448591509e-6
103904, -1.1075116277223894e-6
7601, 4.9403834965343774e-5
27244, -1.8458527128706486e-6
227838, -2.1141782782949896e-6
129514, 3.590860448591509e-6
6898, -5.013562075860591e-5
110554, -3.590860448591509e-6
6164, 2.8202552013403085e-6
13578, 6.069201363534004e-6
61392, -7.511724545825139e-6
15198, -0.0002065050454766266
53684, -1.8379537518854477e-6
47577, 1.100037043575569e-6
49041, 4.919874401858376e-6
60740, -2.8202552013403085e-6
909, 0.0013053660116188381
9921, 8.580733965141598e-6
3297, 1.6078816212007115e-6
6404, 2.8202552013403085e-6
30461, -2.457668126927157e-5
220158, 2.1141782782949896e-6
27643, 5.176469702355208e-6
194261, 3.590860448591509e-6
55032, -1.9611006434392392e-5
56493, -2.1387896477999316e-6
27626, 2.905552364526975e-5
12276, 0.00016999905691253357
48464, 7.8016704119433e-6
39736, 1.5480078857672869e-6
9840, 2.215023255444779e-6
57197, 2.425159044968454e-5
191166, -2.1141782782949896e-6
3249, 4.965117933520243e-5
39904, 7.51172454582514e-6
121824, 1.1075116277223894e-6
121694, -2.1141782782949896e-6
1032, -2.820255201340307e-6
7184, 1.1075116277223894e-6
229373, 2.1141782782949896e-6
38264, 1.9576847991782307e-5
5069, -1.3356320214714092e-6
9653, 2.21502325544478e-6
227998, -2.1141782782949896e-6
11791, -5.198732344256251e-6
4880, 1.1075116277223894e-6
1661, -0.0015760491289665086
4955, -4.772302737463227e-6
57308, -1.8458527128706486e-6
15001, -5.067582466242908e-6
329, 1.0722944937710137e-5
58366, -2.138789647799931e-6
15058, 1.3144212597356638e-6
3609, 7.261971983633872e-6
39523, 1.8458527128706486e-6
13745, -4.9395940811419795e-5
3772, -5.074605950513428e-6
6605, -1.5050182860936042e-5
6879, -2.655664346059558e-6
15202, -4.009543720606759e-5
788, -0.0014122419094038515
9890, 4.0518126872868996e-5
893, 0.009722336418433277
7565, 1.549414920872439e-5
7649, 1.314421259735664e-6
106, 0.05499932808216947
2618, -1.0336775192075638e-6
3606, 7.5960439923470736e-6
2959, -0.0001287492582002435
243038, 2.1141782782949896e-6
39543, -5.176469702355209e-6
6537, 1.2498332210515974e-6
26541, 2.396164458356638e-5
131069, -2.1141782782949896e-6
30341, 4.870651662848492e-6
38324, -1.9611006434392392e-5
239028, 1.8186240274775704e-6
3157, 0.0002621733730446659
38222, 1.5335669700638426e-6
39130, -3.590860448591509e-6
15315, -9.729839710032198e-6
34157, -2.1141782782949896e-6
3449, -1.9455653049991782e-5
34472, 2.8202552013403085e-6
2484, 0.0012845693993130485
1277, -0.00021141659238069812
25261, 2.1387896477999316e-6
13573, 7.1102862877982145e-6
15348, -0.0001700037262731336
56934, -1.100037043575569e-6
109269, -3.590860448591509e-6
243348, 2.8202552013403085e-6
6414, 4.800446639242412e-7
38269, -2.4868384383063173e-5
245338, 3.590860448591509e-6
32621, -2.4253347697357982e-5
189, -0.04746540350062448
30356, 2.0555628317994993e-5
7489, -9.60285699583291e-6
3814, -3.802235665983221e-5
8997, -3.590860448591509e-6
8608, -7.898319033982686e-6
25854, -2.138789647799931e-6
25921, -1.1966856656149558e-6
27636, 1.9576847991782307e-5
12087, 5.775691158999408e-6
243368, 2.8202552013403085e-6
12565, 3.590860448591509e-6
9941, -0.0002559490960590456
12150, 2.9722545928982403e-6
9753, 1.6219396025882595e-6
47224, -1.8379537518854479e-6
14139, 5.775691158999409e-6
14122, 3.147406804709276e-5
36862, 2.1141782782949896e-6
12111, 1.9822220948440643e-5
323, 9.752983116453473e-5
7634, -1.314421259735663e-6
12001, 1.3144212597356634e-6
130984, 2.8202552013403085e-6
39565, -1.5334519584725629e-6
7509, 0.0002581641193144904
155476, -2.8202552013403085e-6
2379, -4.6913357708282404e-5
219838, 2.1141782782949896e-6
159736, -1.8186240274775704e-6
131024, 1.1075116277223894e-6
30438, -1.100037043575569e-6
9924, 2.2896808178784423e-5
12979, -2.3270928952071774e-6
106469, 3.590860448591509e-6
15013, -0.0002522222187313389
48509, -2.4868384383063173e-5
52192, 1.1075116277223894e-6
39594, -2.905552364526975e-5
27507, -2.324792663381582e-6
196186, -3.590860448591509e-6
32528, -1.1075116277223894e-6
3366, 7.26197198363387e-6
4785, -5.249759330070767e-6
808, -0.0014122419094038515
26506, -4.870651662848492e-6
49104, 7.511724545825139e-6
38252, 1.8458527128706486e-6
196276, -1.8186240274775704e-6
36837, 3.590860448591509e-6
11477, 2.936888533430757e-5
54452, -1.8379537518854479e-6
9964, 1.1562010680397044e-5
3202, -1.0251245684253341e-5
870, 0.00019138855904317942
54752, 7.511724545825139e-6
193886, -2.1141782782949896e-6
7272, -2.0698691627257768e-5
54164, 2.8202552013403085e-6
13036, 1.8458527128706486e-6
54609, -4.919874401858376e-6
706, 0.0005020123621690666
15049, -1.3759249283061828e-6
7614, 0.00021104649124155164
8578, -1.1966856656149547e-6
49054, 2.4253347697357986e-5
155636, -1.8186240274775704e-6
13568, -3.980432869709379e-6
2109, -2.5997680595743617e-5
288, -0.0005579883001161158
3407, 0.00013020356102658572
6481, -4.0518126872868996e-5
29866, 3.590860448591509e-6
32586, 4.870651662848493e-6
8172, -1.1562010680397044e-5
9128, -2.0860512936188363e-5
13373, 2.1634010173048744e-6
1570, 3.3164412994408945e-5
25076, -1.8379537518854477e-6
52222, -2.1141782782949896e-6
129789, -2.1141782782949896e-6
2139, -4.611647127905705e-5
32296, -2.8202552013403085e-6
239608, -1.8186240274775704e-6
7232, 2.953364340593038e-6
228048, -1.1075116277223894e-6
14293, -0.0002559490960590456
38835, -2.324792663381582e-6
30152, -2.820255201340308e-6
7560, -2.147294965975298e-5
13648, 7.341338797768505e-5
12147, -1.9507325869110834e-5
45928, 2.820255201340308e-6
39891, -1.8458527128706486e-6
159656, -2.8202552013403085e-6
1723, -0.0003339826485065533
3219, 9.360179345572463e-6
57104, 1.1075116277223894e-6
61426, -5.408590337628089e-6
12113, 4.0658054630955985e-5
14989, -1.5423229157900607e-5
264, -0.0001980819629670266
4254, 2.138789647799933e-6
13532, 1.8458527128706482e-6
984, -1.8636381883558793e-6
6184, 2.8202552013403073e-6
121709, 2.1141782782949896e-6
13006, 1.3811766116181873e-6
152926, -2.1141782782949896e-6
4943, -2.3397441702479483e-6
2185, 2.240490783640335e-6
54952, -2.065419325172173e-5
54836, -1.5480078857672869e-6
14088, -2.820255201340306e-6
18917, -3.590860448591509e-6
429, -0.009598672468336428
1458, 1.0336775192075635e-6
11836, -3.1408815842349466e-6
54234, -3.590860448591509e-6
4653, -2.138789647799931e-6
149, -0.05499932808216947
47580, 1.8458527128706486e-6
6844, 1.2950915353277857e-6
159146, 3.590860448591509e-6
2954, -0.0003274272958184573
2412, -7.497505095720248e-5
1635, 6.916986969371836e-5
50612, -1.8186240274775704e-6
1726, -0.0015763286891572448
6600, 2.2896808178784426e-5
30336, -2.953364340593038e-6
1890, -0.00032905362291243826
6644, -0.0001701542123513918
9741, 4.800446639242391e-7
38209, 1.1966856656149558e-6
1596, 1.861304356373061e-5
9936, 7.176261158905867e-5
2031, 1.9111273639243345e-5
47434, 4.870651662848492e-6
14515, -2.360216233495742e-6
229333, 3.590860448591509e-6
14933, -0.0002581641193144904
48574, -2.4868384383063173e-5
543, 6.746982302446979e-7
4264, 2.820255201340309e-6
57317, -2.905552364526975e-5
47759, 2.398170058618057e-6
53594, -3.590860448591509e-6
243168, -1.1075116277223894e-6
2169, 2.4674687187714614e-6
3831, -0.0003337679327361262
32746, 2.905552364526975e-5
29856, -1.1075116277223894e-6
14853, 6.069201363534004e-6
9301, 2.9368885334307558e-5
240618, 3.590860448591509e-6
14328, 0.0001700037262731336
26016, -7.801670411943301e-6
49044, 2.0540561799537344e-5
13607, -4.2486429307770925e-6
55020, -1.8458527128706486e-6
6229, -2.936888533430756e-5
47386, 3.590860448591509e-6
1186, 4.037907780706461e-5
26615, 5.176469702355207e-6
50512, 1.1075116277223894e-6
54352, 1.1075116277223896e-6
27456, -2.953364340593038e-6
7961, -1.6219396025882588e-6
29088, -1.1075116277223894e-6
49132, 1.8458527128706486e-6
2606, -8.742247904790992e-7
123, 0.007872460697083436
48237, -2.1387896477999316e-6
48212, 2.8202552013403085e-6
12468, 1.8379537518854477e-6
581, -0.0022607636386314215
1716, -0.0012838444743505473
658, -1.2636350307647335e-5
59517, -2.138789647799932e-6
25824, 1.1075116277223894e-6
4716, 1.845852712870649e-6
57299, -1.8458527128706486e-6
12368, -1.1075116277223896e-6
3242, 0.0002621733730446659
13585, 3.590860448591509e-6
3344, -7.438679608997526e-5
47783, -4.754730260728793e-6
7262, -2.391828499489518e-5
2382, -0.00015649288351382755
4962, -4.919874401858375e-6
6669, -4.7992965233296e-7
2889, -2.5428013110596915e-6
2268, -1.1997808103411004e-5
14242, 4.065423369266019e-5
243373, -2.1141782782949896e-6
13667, 1.0041610376969805e-5
2112, 1.9131724399445817e-5
703, -6.689142543936053e-5
52072, -2.8202552013403085e-6
36832, -1.1075116277223894e-6
6576, 2.215023255444779e-6
15228, 1.7590049211168429e-6
57012, -1.9575467852686955e-5
56852, 2.8202552013403085e-6
245428, 1.8186240274775704e-6
8103, 4.576606984643996e-5
6435, -1.4431638009326032e-6
19792, -1.1075116277223894e-6
48571, -5.176469702355208e-6
25946, 2.9055523645269753e-5
196176, 1.1075116277223894e-6
1913, 1.9558959130520308e-5
12, 0.3858966175961505
1601, 8.044894799084674e-5
25709, 2.1387896477999316e-6
56488, 2.8202552013403085e-6
9663, 2.9288002099151056e-6
109224, 2.8202552013403085e-6
4738, 1.1966856656149562e-6
61317, -4.870651662848492e-6
54927, -2.3981700586180564e-6
2460, 7.519161778358227e-5
6915, -1.391740157367173e-6
6204, 1.0438051180253796e-6
7368, 2.82025520134031e-6
92, 0.0012146754863675477
159696, -1.1075116277223894e-6
120244, -1.8186240274775704e-6
39492, 2.8202552013403085e-6
45758, 2.1387896477999316e-6
3729, 0.0003284615744501465
14235, 4.492784281064009e-5
36842, 3.590860448591509e-6
29118, 2.138789647799932e-6
4764, -1.8458527128706486e-6
9236, -2.8202552013403085e-6
227808, 1.1075116277223894e-6
1422, -1.0336775192075631e-6
48540, -1.845852712870649e-6
3684, 3.248700774652332e-6
6681, -1.6219396025882593e-6
47774, 2.4251590449684543e-5
39604, -1.9575467852686955e-5
59848, 2.8202552013403085e-6
3787, 4.378419470552296e-5
11407, -2.4639566888300674e-6
59572, -1.8379537518854477e-6
11500, -1.845852712870649e-6
6726, 1.2498332210515968e-6
278, 3.2689633254807084e-5
3112, -2.286937764655586e-5
568, 0.0012688502114817772
39532, 1.8458527128706486e-6
444, -3.210660924071251e-5
2304, 3.0330360133384898e-5
61357, 2.396164458356638e-5
19117, 2.1141782782949896e-6
30046, 2.396164458356638e-5
2676, -1.0336775192075625e-6
59562, -3.590860448591509e-6
34282, 3.590860448591509e-6
3029, 0.0018908387305574062
15145, -2.229947297599675e-6
51832, 1.8186240274775704e-6
26535, 4.754730260728792e-6
104144, 1.1075116277223894e-6
24926, -2.138789647799932e-6
15120, 8.130275726877218e-6
49123, 1.8458527128706486e-6
39696, 1.1075116277223894e-6
34302, 2.1141782782949896e-6
48938, 3.590860448591509e-6
121854, -2.1141782782949896e-6
2234, -2.215023255444782e-6
2853, -0.0002502140447780324
24, -0.15091299089386992
26511, -2.367806998520205e-6
116, 0.04021936407642811
12642, 4.919874401858377e-6
3548, 7.715034855044101e-5
3621, 0.0002494764456270776
1774, 7.189535554045972e-6
9596, -1.2950915353277852e-6
14549, -2.936888533430756e-5
103774, 2.1141782782949896e-6
3437, -0.001555972767677129
13598, 2.329621931849622e-5
54922, -4.870651662848492e-6
38234, -2.9055523645269753e-5
9139, 2.3270928952071765e-6
15168, 1.8609821840433127e-5
26036, 1.9609626295297035e-5
2563, 3.042973389188213e-6
9716, 0.0001701526142071388
8638, 2.5055224239613067e-5
25958, 1.100037043575569e-6
13693, -0.0002111491773493766
158181, -3.590860448591509e-6
828, -6.943629599926743e-5
9946, -0.00025091440690790866
12600, -1.5480078857672869e-6
14218, 3.897683660183555e-5
13738, -0.0002581641193144904
228698, 3.590860448591509e-6
51802, -3.590860448591509e-6
9396, 1.9714735779437494e-5
9207, 5.194042179089642e-6
54769, -5.393293795987883e-6
25992, -2.8202552013403073e-6
55026, -5.393178784396604e-6
129504, -1.1075116277223894e-6
26576, -7.51172454582514e-6
77, 0.00894378239314917
45738, 3.590860448591509e-6
14262, 2.587310796884949e-6
1631, 1.8801701342268758e-6
196576, 1.1075116277223894e-6
550, -4.866654463672664e-5
6300, -1.8458527128706493e-6
3046, 3.817002166606122e-5
240608, -1.1075116277223894e-6
39577, -1.100037043575569e-6
158426, 3.590860448591509e-6
60660, -1.8379537518854477e-6
13619, -2.151355183731734e-6
14247, -4.576227446392773e-5
220013, -2.1141782782949896e-6
13403, 4.8320491583603036e-6
14265, -2.9722545928982403e-6
6531, 3.996582842344473e-6
31957, 3.590860448591509e-6
37224, 2.8202552013403085e-6
2829, -7.855220391183644e-6
196436, -2.8202552013403085e-6
948, 0.008048596141726842
159741, 2.1141782782949896e-6
25955, -1.8458527128706486e-6
26530, -4.919874401858376e-6
6456, 1.8246252762989512e-5
9002, -3.590860448591509e-6
14150, -1.2545720661843867e-6
245418, 3.590860448591509e-6
1621, -0.0019005047558745152
1833, -7.5977691662162675e-6
717, -0.001293911292382679
1686, -1.6166678595679296e-6
239518, -2.1141782782949896e-6
3167, 2.436525580989256e-6
212, -0.04137876713164793
38869, -2.905552364526975e-5
2938, 8.754013774592059e-6
54432, 1.1075116277223894e-6
45748, 1.8379537518854479e-6
37364, 1.8379537518854477e-6
13368, -1.3353809172806356e-6
9886, 0.0002073773084038804
47464, 2.0555628317994996e-5
130389, -3.590860448591509e-6
9895, -4.570488367987914e-5
39771, -4.754730260728793e-6
47184, -1.1075116277223896e-6
3763, -0.00012699839938928414
226, -0.013193429191874745
43, 0.019595281383140963
48933, 3.590860448591509e-6
130974, 2.1141782782949896e-6
6684, -1.845852712870649e-6
3846, -1.4971750177737766e-6
121464, 1.8186240274775704e-6
711, -0.0003204658741327339
6849, -8.5807339651416e-6
2529, 4.859103115207179e-6
576, 0.0009377634486876434
11963, 4.8199876832920904e-5
281, 4.866654463672662e-5
54584, 1.5480078857672869e-6
54269, -2.1387896477999316e-6
14554, -2.8282906272119542e-5
56877, -2.1387896477999316e-6
49029, 4.870651662848492e-6
54942, -2.4253347697357986e-5
54592, 2.953364340593038e-6
9381, 2.9368885334307558e-5
12033, -2.2844219754764203e-6
1006, -2.62870349620869e-5
58026, -3.590860448591509e-6
15343, 2.6556643460595573e-6
2964, -0.001352418523586371
3225, 5.320953001832171e-6
1793, 1.4541907529458528e-5
7439, -5.198732344256251e-6
19797, 3.590860448591509e-6
6509, 0.0002073773084038804
34132, 2.8202552013403085e-6
2445, 0.00015705190828046244
32286, -2.138789647799931e-6
2983, 0.00031535604409093347
14102, 2.229947297599675e-6
9855, -2.9288002099151048e-6
38874, -2.905552364526975e-5
60797, 2.486662713538973e-5
7469, 2.3062505377928247e-5
51162, -3.590860448591509e-6
14207, -2.927075036045909e-6
2086, -1.8538962954827882e-6
2818, 1.4541907529458523e-5
636, 3.210660924071251e-5
243413, -3.590860448591509e-6
13772, -4.430046510889558e-6
3465, -8.160072092581753e-6
6658, 2.052465282581891e-6
8635, 5.194042179089642e-6
14542, 1.3420715595541532e-6
27603, 1.8458527128706486e-6
58346, -3.590860448591509e-6
12862, 2.138789647799932e-6
8493, 2.138789647799931e-6
38801, 4.9198744018583755e-6
1037, 2.7405703861924616e-8
2978, -0.00033241553739010585
245613, -2.1141782782949896e-6
469, -0.011509503327915277
3207, 5.042918879173512e-6
7973, -2.7622181146904823e-5
159061, 3.590860448591509e-6
13048, 1.978845820944781e-5
9696, -7.174743005900976e-5
47852, 1.8458527128706486e-6
9975, -4.807911466207718e-5
19892, 1.8186240274775704e-6
3004, 6.599911359227135e-6
3089, -1.6957849967109757e-6
18797, 2.1141782782949896e-6
9486, -4.799296523329613e-7
3953, 1.0336775192075644e-6
47778, 4.919874401858376e-6
15244, 2.2150232554447784e-6
60828, 1.845852712870649e-6
12073, 2.229947297599675e-6
698, -4.0279830261274694e-5
9473, -2.0524652825818916e-6
106074, 3.590860448591509e-6
47744, -2.953364340593038e-6
38904, 1.9576847991782307e-5
15304, 2.2961214669901076e-5
7949, -5.634280676020514e-7
38189, -2.1387896477999316e-6
15148, 1.8458527128706486e-6
4798, -2.5055224239613064e-5
3329, -1.2939352187285165e-5
3514, 1.0551678144524662e-5
12943, 2.430833350541503e-6
6639, 2.655664346059558e-6
9883, 4.487603679602397e-5
1886, -0.0015483931022942186
103789, -2.1141782782949896e-6
263, 4.3976687317618896e-5
60702, -2.1387896477999316e-6
191316, -2.8202552013403085e-6
47784, 2.0654078240130448e-5
3123, 2.1130563238355796e-6
27156, -2.8202552013403085e-6
39538, 5.210080331079257e-6
4304, 1.1075116277223896e-6
239528, -2.8202552013403085e-6
109274, -3.590860448591509e-6
190461, -2.1141782782949896e-6
2331, -4.310931588701515e-5
27255, 5.176469702355209e-6
404, 0.008396391899733086
56538, -3.590860448591509e-6
51112, 2.8202552013403085e-6
26604, -1.8458527128706486e-6
15043, -2.7239645658458867e-6
34142, 2.1141782782949896e-6
47475, -2.324792663381582e-6
1916, 6.599911359227136e-6
39706, -3.590860448591509e-6
2772, -1.0336775192075614e-6
60110, -1.3742759161414022e-6
54626, -4.919874401858376e-6
7619, 2.723964565845887e-6
7397, -2.8282906272119546e-5
27326, 2.4868384383063173e-5
240493, -2.1141782782949896e-6
11397, -4.895263032353436e-6
38892, 1.8458527128706486e-6
31962, 3.590860448591509e-6
29, 0.17052022915949527
27272, -2.8202552013403085e-6
2812, -2.0673550384151267e-6
103924, 1.8186240274775704e-6
27292, 1.8458527128706486e-6
3826, 0.0003931104720307883
2502, -4.291750935424218e-6
14947, 1.0370577851726712e-5
29093, 3.590860448591509e-6
12163, -3.997962981439829e-6
2835, 6.614283683887005e-6
11460, -2.8202552013403085e-6
129709, -2.1141782782949896e-6
38829, -2.3963401831239823e-5
59966, -2.1387896477999316e-6
6688, 7.898319033982688e-6
27471, 2.367806998520205e-6
239578, 3.590860448591509e-6
8154, 0.00025066655692870083
3397, 0.0003281739044058307
120724, 2.8202552013403085e-6
38142, 2.138789647799931e-6
2886, 8.151768248497748e-6
12768, -7.608373167864526e-6
284, 7.476970802794117e-5
11856, -7.334886647497713e-5
11861, 0.0002581641193144904
14887, -4.248642930777094e-6
51117, -2.1141782782949896e-6
6334, -2.5287180932507594e-5
20437, 3.590860448591509e-6
191146, -3.590860448591509e-6
7249, -4.944485771363319e-6
71, 0.0018782289512223106
9330, -5.1269258395550796e-6
7484, -3.1408815842349466e-6
48525, -1.5486334885214886e-6
153066, -3.590860448591509e-6
32538, 3.590860448591509e-6
7458, -3.590860448591509e-6
606, -0.009598672468336426
6504, -0.0001804922134625895
3082, -7.0230608383934275e-6
60791, 5.176469702355209e-6
38688, -1.1075116277223894e-6
109214, 2.1141782782949896e-6
9787, 5.775691158999408e-6
55037, 2.4578438516945013e-5
586, -0.002281105434544344
196221, -2.1141782782949896e-6
30061, -2.425159044968454e-5
9901, -0.0002063570255586496
29588, -2.8202552013403085e-6
6886, 4.8047809801686995e-6
111, -0.00033737334242884133
109029, 3.590860448591509e-6
59732, -2.0654193251721733e-5
13027, 1.8458527128706486e-6
34557, -2.1141782782949896e-6
219128, -1.8186240274775704e-6
9951, 2.655664346059558e-6
3780, 0.00019408724147623526
8098, -4.065805463095598e-5
38331, -5.176469702355208e-6
47424, -2.953364340593038e-6
